,depCity,arrCity,routes
488,"('대전', '대전')","('충청남도', '예산')",0.0
489,"('충청남도', '예산')","('대전', '대전')",0.0
490,"('대전', '대전')","('충청북도', '청주')",
491,"('충청북도', '청주')","('대전', '대전')",
492,"('대전', '대전')","('전라북도', '정읍')",
493,"('전라북도', '정읍')","('대전', '대전')",
494,"('대전', '대전')","('경상북도', '경주')",1.0
495,"('경상북도', '경주')","('대전', '대전')",1.0
496,"('대전', '대전')","('경기도', '의정부')",
497,"('경기도', '의정부')","('대전', '대전')",
498,"('대전', '대전')","('전라남도', '곡성')",1.0
499,"('전라남도', '곡성')","('대전', '대전')",1.0
500,"('대전', '대전')","('전라남도', '보성')",1.0
501,"('전라남도', '보성')","('대전', '대전')",1.0
502,"('대전', '대전')","('전라남도', '무안')",
503,"('전라남도', '무안')","('대전', '대전')",
504,"('대전', '대전')","('강원도', '태백')",
505,"('강원도', '태백')","('대전', '대전')",
506,"('대전', '대전')","('충청남도', '아산')",
507,"('충청남도', '아산')","('대전', '대전')",
508,"('대전', '대전')","('경기도', '광명')",1.0
509,"('경기도', '광명')","('대전', '대전')",1.0
510,"('대전', '대전')","('경기도', '부천')",0.0
511,"('경기도', '부천')","('대전', '대전')",0.0
512,"('대전', '대전')","('충청북도', '영동')",
513,"('충청북도', '영동')","('대전', '대전')",
